"Name","TeamAbbreviation","GamesPlayed","Minutes","Rebounds","DefRebounds","FTDefRebounds","DefFTReboundPct","DefTwoPtRebounds","DefTwoPtReboundPct","DefThreePtRebounds","DefThreePtReboundPct","DefFGReboundPct","OffRebounds","FTOffRebounds","OffFTReboundPct","OffTwoPtRebounds","OffTwoPtReboundPct","OffThreePtRebounds","OffThreePtReboundPct","OffFGReboundPct","DefAtRimReboundPct","DefShortMidRangeReboundPct","DefLongMidRangeReboundPct","DefArc3ReboundPct","DefCorner3ReboundPct","OffAtRimReboundPct","OffShortMidRangeReboundPct","OffLongMidRangeReboundPct","OffArc3ReboundPct","OffCorner3ReboundPct","SelfOReb","SelfORebPct"
"CJ McCollum","POR",70,2556,297,251,15,0.1056338028169014,127,0.08534946236559139,109,0.09828674481514878,0.0908740854832499,46,1,0.009708737864077669,33,0.022540983606557378,12,0.0111731843575419,0.01773049645390071,0.08620689655172414,0.07027027027027027,0.11186440677966102,0.09688581314878893,0.10330578512396695,0.018214936247723135,0.024163568773234202,0.026525198938992044,0.010321100917431193,0.01485148514851485,20,0.02936857562408223
"Devin Booker","PHX",70,2512,297,268,12,0.08633093525179857,117,0.08897338403041825,139,0.1357421875,0.10944848225737494,29,0,0,16,0.011931394481730051,13,0.012732615083251714,0.012277730736663843,0.06597222222222222,0.09787234042553192,0.12267657992565056,0.14875,0.08928571428571429,0.01509433962264151,0.005747126436781609,0.01730103806228374,0.014588859416445624,0.00749063670411985,4,0.006932409012131715
"James Harden","HOU",68,2483,446,376,27,0.19148936170212766,161,0.11632947976878613,188,0.1634782608695652,0.13772691397000789,70,2,0.013793103448275862,39,0.039354187689202826,29,0.019450033534540577,0.0273972602739726,0.0922242314647378,0.11952861952861953,0.16455696202531644,0.1475211608222491,0.2043343653250774,0.03231597845601436,0.057926829268292686,0.018867924528301886,0.01743119266055046,0.02493765586034913,42,0.05722070844686648
"Harrison Barnes","SAC",72,2482,355,278,11,0.08661417322834646,120,0.10101010101010101,147,0.1319569120287253,0.1159860990443093,77,2,0.017094017094017096,40,0.0311284046692607,35,0.0319634703196347,0.031512605042016806,0.11349036402569593,0.0918580375782881,0.09504132231404959,0.1214622641509434,0.16541353383458646,0.04583333333333333,0.019891500904159132,0.027777777777777776,0.031877213695395513,0.03225806451612903,21,0.05483028720626632
"Damian Lillard","POR",66,2474,284,251,2,0.012903225806451613,130,0.08953168044077135,119,0.11131898971000935,0.09877032923443078,33,1,0.00980392156862745,19,0.014200298953662182,13,0.011839708561020037,0.013136288998357963,0.09075907590759076,0.07575757575757576,0.11006289308176101,0.1104368932038835,0.11428571428571428,0.010771992818671455,0.021551724137931036,0.00946372239747634,0.013683010262257697,0.004524886877828055,12,0.01932367149758454
"Tobias Harris","PHI",72,2469,495,426,33,0.2426470588235294,228,0.16715542521994134,165,0.171875,0.16910499139414803,69,1,0.0072992700729927005,40,0.029585798816568046,28,0.027944111776447105,0.02888700084961767,0.15132924335378323,0.17358490566037735,0.17971014492753623,0.17530864197530865,0.15333333333333332,0.049145299145299144,0.026833631484794274,0.006153846153846154,0.03245942571785269,0.009950248756218905,16,0.028933092224231464
"P.J. Tucker","HOU",72,2467,476,364,38,0.2878787878787879,175,0.1276440554339898,151,0.13494191242180517,0.13092369477911647,112,6,0.04,28,0.026871401151631478,78,0.05412907702984039,0.04269029399919452,0.11153119092627599,0.14262023217247097,0.12552301255230125,0.1325153374233129,0.14144736842105263,0.02857142857142857,0.029154518950437316,0.014388489208633094,0.05338417540514776,0.05612244897959184,9,0.0391304347826087
"Shai Gilgeous-Alexander","OKC",70,2429,412,365,37,0.3854166666666667,148,0.11349693251533742,180,0.1717557251908397,0.13945578231292516,47,3,0.02727272727272727,29,0.022585669781931463,15,0.01662971175166297,0.020128087831655993,0.08754863813229571,0.09274193548387097,0.19387755102040816,0.17271589486858574,0.1686746987951807,0.020689655172413793,0.027422303473491772,0.016556291390728478,0.014204545454545454,0.025252525252525252,19,0.04051172707889126
"Bam Adebayo","MIA",72,2417,735,559,52,0.4444444444444444,254,0.218213058419244,253,0.21477079796264856,0.21648163962425276,176,3,0.022727272727272728,107,0.09320557491289198,66,0.06818181818181818,0.08175803402646503,0.1549636803874092,0.2450592885375494,0.2693877551020408,0.22812846068660023,0.1709090909090909,0.10687022900763359,0.1026694045174538,0.055970149253731345,0.06954102920723226,0.0642570281124498,27,0.09574468085106383
"Donovan Mitchell","UTA",69,2364,304,251,3,0.02564102564102564,115,0.08692365835222977,133,0.1366906474820144,0.10801393728222997,53,0,0,39,0.03523035230352303,14,0.013888888888888888,0.025059101654846337,0.06944444444444445,0.08261617900172118,0.11935483870967742,0.13216957605985039,0.15789473684210525,0.02457002457002457,0.04519774011299435,0.029585798816568046,0.014905149051490514,0.011111111111111112,31,0.046130952380952384
